X,Y,Z,timestamp
-7.74375,15.637501,-50.906254,787303927094752
-7.9687505,14.7375,-51.80625,787303937094752
-8.08125,14.475,-51.562504,787303947094752
-8.38125,14.700001,-51.656254,787303957094752
-8.212501,14.85,-51.787502,787303967094752
-8.118751,14.775001,-51.862503,787303977094752
-8.19375,14.625001,-51.843754,787303987094752
-8.137501,14.531251,-51.825,787303997094752
-8.231251,14.400001,-52.0125,787304007094752
-8.15625,14.700001,-51.9,787304017094752
-8.0625,14.981251,-51.99375,787304027094752
-7.8750005,14.925,-51.956253,787304037094752
-7.9125004,14.7375,-51.80625,787304047094752
-8.1,14.681251,-51.80625,787304057094752
-7.9875,14.700001,-51.73125,787304067094752
-7.9500003,14.793751,-51.73125,787304077094752
-7.9500003,14.793751,-51.675003,787304087094752
-8.137501,14.56875,-51.862503,787304097094752
-8.175,14.343751,-51.862503,787304107094752
-8.175,14.306251,-51.956253,787304117094752
-8.15625,14.2875,-52.031254,787304127094752
-7.9125004,14.250001,-51.750004,787304137094752
-8.00625,14.2875,-51.750004,787304147094752
-8.0625,14.212501,-51.73125,787304157094752
-7.9687505,14.212501,-51.787502,787304167094752
-7.8750005,14.250001,-51.562504,787304177094752
-7.7812505,14.2875,-51.468754,787304187094752
-7.7812505,14.19375,-51.281254,787304197094752
-7.8,14.175,-51.300003,787304207094752
-7.8562503,14.306251,-51.61875,787304217094752
-7.8562503,14.493751,-51.487503,787304227094752
-7.9125004,14.587501,-51.24375,787304237094752
-8.025001,14.56875,-50.8875,787304247094752
-7.93125,14.38125,-50.79375,787304257094752
-8.118751,14.250001,-50.756252,787304267094752
-8.45625,14.250001,-50.98125,787304277094752
-8.55,14.19375,-50.98125,787304287094752
-8.53125,14.212501,-50.812504,787304297094752
-8.418751,14.062501,-50.98125,787304307094752
-8.212501,13.9875,-51.187504,787304317094752
-8.1,13.9125,-51.45,787304327094752
-8.212501,14.212501,-51.600002,787304337094752
-8.175,14.400001,-51.73125,787304347094752
-7.6687503,14.475,-51.525,787304357094752
-7.74375,14.775001,-51.281254,787304367094752
-7.89375,14.475,-51.35625,787304377094752
-8.025001,14.231251,-51.393753,787304387094752
-8.231251,14.26875,-51.375004,787304397094752
-8.53125,14.475,-51.45,787304407094752
-8.3625,14.325001,-51.3375,787304417094752
-8.3625,14.418751,-51.24375,787304427094752
-8.53125,14.531251,-51.2625,787304437094752
-8.681251,14.587501,-51.300003,787304447094752
-8.83125,15.01875,-51.393753,787304457094752
-8.887501,15.356251,-51.2625,787304467094752
-8.7375,15.39375,-51.54375,787304477094752
-8.34375,15.31875,-51.412502,787304487094752
-8.493751,15.4125,-51.468754,787304497094752
-8.512501,15.375001,-51.54375,787304507094752
-8.6625,15.0375,-51.73125,787304517094752
-8.53125,14.775001,-51.99375,787304527094752
-8.25,14.531251,-51.862503,787304537094752
-8.25,14.531251,-51.9,787304547094752
-8.400001,14.437501,-51.61875,787304557094752
-8.700001,14.475,-51.843754,787304567094752
-8.625,14.343751,-51.80625,787304577094752
-8.7375,14.38125,-51.6375,787304587094752
-8.793751,14.512501,-51.525,787304597094752
-8.681251,14.493751,-51.54375,787304607094752
-8.962501,14.64375,-51.91875,787304617094752
-8.887501,14.700001,-52.0875,787304627094752
-8.962501,14.625001,-52.2,787304637094752
-8.775001,14.56875,-51.91875,787304647094752
-8.606251,14.606251,-51.99375,787304657094752
-8.606251,14.64375,-52.237503,787304667094752
-8.475,14.681251,-52.2,787304677094752
-8.38125,14.587501,-52.10625,787304687094752
-8.137501,14.625001,-51.6375,787304697094752
-8.231251,14.681251,-51.412502,787304707094752
-8.325001,14.868751,-51.412502,787304717094752
-8.212501,14.6625,-51.525,787304727094752
-8.53125,14.812501,-51.6375,787304737094752
-8.475,14.7375,-51.693752,787304747094752
-8.64375,14.718751,-51.61875,787304757094752
-8.71875,14.7375,-51.6375,787304767094752
-8.71875,14.64375,-51.862503,787304777094752
-8.700001,14.625001,-51.975002,787304787094752
-8.8125,14.75625,-51.956253,787304797094752
-9.262501,14.775001,-51.975002,787304807094752
-9.1875,14.531251,-51.956253,787304817094752
-9.150001,14.418751,-51.7125,787304827094752
-8.962501,14.45625,-51.80625,787304837094752
-8.868751,14.700001,-51.675003,787304847094752
-8.868751,14.606251,-51.675003,787304857094752
-8.887501,14.625001,-51.787502,787304867094752
-8.493751,14.493751,-51.768753,787304877094752
-8.137501,14.887501,-51.693752,787304887094752
-8.137501,14.887501,-51.750004,787304897094752
-8.043751,14.887501,-51.843754,787304907094752
-8.0625,15.150001,-51.825,787304917094752
-8.137501,15.20625,-51.937504,787304927094752
-8.118751,15.31875,-51.956253,787304937094752
-8.025001,15.13125,-52.050003,787304947094752
-8.212501,15.13125,-52.050003,787304957094752
-8.19375,14.83125,-52.125004,787304967094752
-8.08125,14.94375,-52.050003,787304977094752
-8.175,14.94375,-51.862503,787304987094752
-8.175,14.531251,-51.862503,787304997094752
-8.19375,14.325001,-52.031254,787305007094752
-8.306251,14.26875,-52.0125,787305017094752
-8.212501,14.175,-51.73125,787305027094752
-8.043751,14.118751,-51.7125,787305037094752
-8.212501,14.1,-51.73125,787305047094752
-8.493751,13.9125,-51.768753,787305057094752
-8.587501,14.00625,-51.956253,787305067094752
-8.606251,14.156251,-52.068752,787305077094752
-8.400001,14.418751,-52.0875,787305087094752
-8.3625,14.700001,-51.9,787305097094752
-8.4375,15.056251,-51.91875,787305107094752
-8.606251,15.075001,-51.843754,787305117094752
-8.56875,15.243751,-51.693752,787305127094752
-8.34375,15.450001,-51.581253,787305137094752
