X,Y,Z,timestamp
-7.4812503,14.718751,-50.86875,782854674655945
-7.51875,14.6625,-51.018753,782854684655945
-7.4625,14.681251,-50.906254,782854694655945
-7.4062505,14.64375,-50.812504,782854704655945
-7.4812503,14.625001,-50.9625,782854714655945
-7.4812503,14.531251,-50.86875,782854724655945
-7.6687503,14.718751,-50.643753,782854734655945
-7.7812505,14.925,-50.60625,782854744655945
-7.8750005,15.20625,-50.756252,782854754655945
-7.74375,15.075001,-50.568752,782854764655945
-7.6875005,15.20625,-50.7,782854774655945
-7.6875005,15.431251,-50.737503,782854784655945
-7.65,15.637501,-50.625004,782854794655945
-7.5375004,15.806251,-50.568752,782854804655945
-7.4062505,15.58125,-50.831253,782854814655945
-7.14375,15.375001,-50.775,782854824655945
-7.0875,15.1125,-50.831253,782854834655945
-7.3125005,15.337501,-50.925003,782854844655945
-7.36875,15.20625,-51.05625,782854854655945
-7.275,15.075001,-50.86875,782854864655945
-7.3125005,15.000001,-50.812504,782854874655945
-7.3500004,15.0375,-50.756252,782854884655945
-7.36875,15.1125,-50.7,782854894655945
-7.6312504,15.13125,-50.662502,782854904655945
-7.4812503,15.31875,-50.531254,782854914655945
-7.4625,15.20625,-50.325,782854924655945
-7.6125,15.13125,-50.175003,782854934655945
-7.70625,15.0375,-50.362503,782854944655945
-7.4625,15.000001,-50.437504,782854954655945
-7.5375004,14.75625,-50.5125,782854964655945
-7.2562504,14.606251,-50.456253,782854974655945
-7.2000003,14.56875,-50.60625,782854984655945
-7.4625,14.45625,-50.5875,782854994655945
-7.5375004,14.437501,-50.60625,782855004655945
-7.5000005,14.587501,-50.456253,782855014655945
-7.275,14.531251,-50.550003,782855024655945
-7.275,14.437501,-50.5125,782855034655945
-7.0875,14.475,-50.456253,782855044655945
-7.2562504,14.587501,-50.475002,782855054655945
-7.2375,14.64375,-50.5875,782855064655945
-7.0312505,14.793751,-50.737503,782855074655945
-7.2375,14.906251,-50.8875,782855084655945
-7.0875,14.812501,-51.131252,782855094655945
-7.2187505,14.868751,-51.000004,782855104655945
-7.425,15.075001,-50.925003,782855114655945
-7.51875,15.13125,-50.98125,782855124655945
-7.65,15.0375,-50.943752,782855134655945
-7.55625,15.000001,-50.718754,782855144655945
-7.6687503,15.075001,-50.568752,782855154655945
-7.3125005,15.150001,-50.325,782855164655945
-7.4812503,15.075001,-50.250004,782855174655945
-7.7250004,15.168751,-50.287502,782855184655945
-7.70625,14.718751,-50.362503,782855194655945
-7.70625,14.6625,-50.362503,782855204655945
-7.5375004,14.793751,-50.343754,782855214655945
-7.74375,14.775001,-50.4,782855224655945
-7.5937505,14.55,-50.343754,782855234655945
-7.6312504,14.38125,-50.41875,782855244655945
-7.7250004,14.512501,-50.381252,782855254655945
-7.4437504,14.606251,-50.250004,782855264655945
-7.5375004,14.793751,-50.025,782855274655945
-7.4625,14.812501,-50.1375,782855284655945
-7.4625,14.75625,-49.85625,782855294655945
-7.55625,14.85,-49.7625,782855304655945
-7.65,14.793751,-49.818752,782855314655945
-7.5937505,14.83125,-49.818752,782855324655945
-7.425,14.906251,-49.781254,782855334655945
-7.5375004,14.868751,-50.025,782855344655945
-7.4437504,14.925,-50.381252,782855354655945
-7.5000005,14.887501,-50.381252,782855364655945
-7.5000005,14.94375,-50.568752,782855374655945
-7.3125005,14.94375,-50.625004,782855384655945
-7.2000003,14.962501,-50.831253,782855394655945
-7.1625004,15.01875,-51.093754,782855404655945
-7.1625004,15.01875,-51.281254,782855414655945
-7.05,14.868751,-51.16875,782855424655945
-7.1625004,14.887501,-51.05625,782855434655945
-7.36875,15.000001,-50.756252,782855444655945
-7.6125,14.906251,-50.98125,782855454655945
-7.6687503,14.94375,-51.16875,782855464655945
-7.8375,15.168751,-51.187504,782855474655945
-8.043751,14.962501,-51.037502,782855484655945
-7.9875,14.793751,-50.831253,782855494655945
-8.0625,14.6625,-50.906254,782855504655945
-7.8187504,14.64375,-50.850002,782855514655945
-7.6687503,14.512501,-50.943752,782855524655945
-7.65,14.6625,-50.643753,782855534655945
-7.55625,14.56875,-50.4,782855544655945
-7.4437504,14.587501,-50.41875,782855554655945
-7.2562504,14.775001,-50.362503,782855564655945
-7.3125005,14.6625,-50.625004,782855574655945
-7.4437504,14.94375,-50.49375,782855584655945
-7.74375,14.925,-50.362503,782855594655945
-7.89375,15.056251,-50.49375,782855604655945
-7.74375,14.868751,-50.68125,782855614655945
-7.74375,15.056251,-50.737503,782855624655945
-7.8,14.793751,-50.68125,782855634655945
-7.93125,14.7375,-50.68125,782855644655945
-7.9125004,14.812501,-50.643753,782855654655945
-7.7812505,14.625001,-50.812504,782855664655945
-7.6312504,14.718751,-50.86875,782855674655945
-7.3875003,14.625001,-50.86875,782855684655945
-7.2937503,14.681251,-50.9625,782855694655945
-7.55625,14.325001,-51.037502,782855704655945
-7.5375004,14.437501,-51.093754,782855714655945
-7.51875,14.26875,-51.131252,782855724655945
-7.5937505,14.250001,-50.925003,782855734655945
-7.8187504,14.306251,-50.756252,782855744655945
-7.89375,14.231251,-50.737503,782855754655945
-7.9687505,14.212501,-50.531254,782855764655945
-8.025001,14.250001,-50.4,782855774655945
-7.9687505,14.437501,-50.250004,782855784655945
-8.043751,14.38125,-50.1375,782855794655945
-7.9500003,14.6625,-50.2125,782855804655945
-7.8,14.75625,-50.268753,782855814655945
-7.6312504,14.7375,-50.193752,782855824655945
-7.4625,14.75625,-50.30625,782855834655945
-7.3500004,14.64375,-50.475002,782855844655945
-7.1625004,14.700001,-50.41875,782855854655945
-6.9750004,14.700001,-50.60625,782855864655945
-6.9,14.812501,-50.49375,782855874655945
-6.8812504,14.6625,-50.250004,782855884655945
-6.7312503,14.625001,-50.362503,782855894655945
-6.58125,14.775001,-50.531254,782855904655945
-6.5625005,14.75625,-50.456253,782855914655945
-6.76875,15.056251,-50.287502,782855924655945
-6.9,14.962501,-50.343754,782855934655945
-6.95625,14.925,-50.30625,782855944655945
-7.0312505,15.0375,-50.381252,782855954655945
-7.05,15.056251,-50.550003,782855964655945
-7.33125,14.962501,-50.23125,782855974655945
-7.5375004,14.812501,-50.287502,782855984655945
-7.70625,14.7375,-50.362503,782855994655945
-7.5375004,14.475,-50.437504,782856004655945
-7.6875005,14.512501,-50.756252,782856014655945
-7.65,14.625001,-50.5875,782856024655945
-7.5000005,14.493751,-50.4,782856034655945
-7.4812503,14.2875,-50.5125,782856044655945
-7.4812503,14.475,-50.775,782856054655945
-7.36875,14.587501,-50.662502,782856064655945
-7.2000003,14.606251,-50.775,782856074655945
-7.0687504,14.700001,-50.775,782856084655945
-7.1625004,14.887501,-50.456253,782856094655945
-7.2375,14.812501,-50.625004,782856104655945
-7.3875003,14.75625,-50.850002,782856114655945
-7.5750003,14.94375,-50.79375,782856124655945
-7.5937505,14.887501,-50.775,782856134655945
-7.55625,14.868751,-50.568752,782856144655945
-7.3500004,15.0375,-50.456253,782856154655945
-7.5375004,15.093751,-50.4,782856164655945
-7.3125005,14.887501,-50.456253,782856174655945
-7.4062505,15.0375,-50.718754,782856184655945
-7.2375,15.01875,-50.475002,782856194655945
-7.0312505,14.981251,-50.49375,782856204655945
-6.8250003,15.187501,-50.5125,782856214655945
-6.8625,15.150001,-50.718754,782856224655945
-7.0687504,14.94375,-50.7,782856234655945
-6.8437505,14.887501,-50.79375,782856244655945
-6.9375005,15.0375,-50.850002,782856254655945
-6.6562505,14.981251,-50.662502,782856264655945
-6.675,14.962501,-50.718754,782856274655945
