X,Y,Z,timestamp
-10.40625,14.7375,-52.85625,708262938128395
-10.181251,14.812501,-52.406254,708262948128395
-10.25625,15.0375,-52.4625,708262958128395
-10.03125,15.150001,-52.48125,708262968128395
-10.087501,15.337501,-52.312504,708262978128395
-10.012501,15.4125,-52.031254,708262988128395
-10.125,15.525001,-51.825,708262998128395
-9.95625,15.50625,-51.7125,708263008128395
-10.012501,15.4125,-51.581253,708263018128395
-10.14375,15.468751,-51.54375,708263028128395
-10.087501,15.3,-51.61875,708263038128395
-10.1625,15.13125,-51.693752,708263048128395
-10.33125,15.000001,-51.750004,708263058128395
-10.481251,15.056251,-52.0875,708263068128395
-10.368751,14.981251,-52.162502,708263078128395
-10.44375,14.812501,-52.406254,708263088128395
-10.368751,15.1125,-52.48125,708263098128395
-10.05,15.01875,-52.706253,708263108128395
-9.88125,15.093751,-52.575,708263118128395
-9.731251,15.056251,-52.48125,708263128128395
-9.525001,15.13125,-52.4625,708263138128395
-9.4125,14.925,-52.29375,708263148128395
-9.375,14.94375,-52.4625,708263158128395
-9.543751,15.01875,-52.312504,708263168128395
-9.20625,15.0375,-52.237503,708263178128395
-9.39375,15.168751,-52.0125,708263188128395
-9.806251,15.39375,-51.787502,708263198128395
-9.7875,15.50625,-51.843754,708263208128395
-9.712501,15.675,-52.0125,708263218128395
-9.618751,15.712501,-52.068752,708263228128395
-9.69375,15.7875,-52.050003,708263238128395
-9.543751,15.918751,-52.0875,708263248128395
-9.806251,15.7875,-52.18125,708263258128395
-9.637501,15.712501,-52.143753,708263268128395
-9.168751,15.525001,-52.275,708263278128395
-9.39375,15.562501,-52.143753,708263288128395
-9.4125,15.262501,-51.937504,708263298128395
-9.5625,15.281251,-51.956253,708263308128395
-9.3,15.01875,-51.91875,708263318128395
-9.450001,14.887501,-51.975002,708263328128395
-9.356251,14.64375,-51.881252,708263338128395
-9.4875,14.793751,-52.125004,708263348128395
-9.525001,14.925,-52.162502,708263358128395
-9.58125,14.925,-52.2,708263368128395
-9.6,14.887501,-52.218754,708263378128395
-9.637501,15.056251,-52.2,708263388128395
-9.95625,15.187501,-52.237503,708263398128395
-9.637501,15.243751,-52.10625,708263408128395
-9.543751,15.431251,-52.050003,708263418128395
-9.58125,15.50625,-51.787502,708263428128395
-9.76875,15.450001,-51.73125,708263438128395
-9.50625,15.525001,-51.61875,708263448128395
-9.4125,15.806251,-51.525,708263458128395
-9.1875,15.918751,-51.581253,708263468128395
-9.13125,16.0125,-51.525,708263478128395
-9.262501,16.050001,-51.600002,708263488128395
-9.262501,16.143751,-51.750004,708263498128395
-9.3,16.143751,-51.750004,708263508128395
-9.225,16.125,-51.6375,708263518128395
-9.375,16.181252,-51.975002,708263528128395
-9.337501,16.087502,-51.881252,708263538128395
-9.225,15.843751,-51.73125,708263548128395
-9.225,15.975,-51.6375,708263558128395
-8.962501,16.03125,-51.7125,708263568128395
-9.0,16.06875,-51.73125,708263578128395
-8.700001,16.03125,-51.9,708263588128395
-8.775001,16.2,-52.10625,708263598128395
-8.625,16.050001,-51.768753,708263608128395
-8.56875,16.050001,-51.9,708263618128395
-8.56875,16.050001,-52.0875,708263628128395
-8.56875,15.825001,-52.237503,708263638128395
-8.700001,16.10625,-52.237503,708263648128395
-8.793751,16.10625,-52.0125,708263658128395
-8.981251,15.88125,-51.91875,708263668128395
-8.83125,15.69375,-52.10625,708263678128395
-8.94375,15.76875,-52.0875,708263688128395
-9.168751,15.750001,-52.068752,708263698128395
-9.5625,15.900001,-51.675003,708263708128395
-9.58125,16.0125,-51.506252,708263718128395
-9.675,15.69375,-51.2625,708263728128395
-9.731251,15.712501,-51.281254,708263738128395
-9.5625,15.7875,-51.16875,708263748128395
-9.618751,15.88125,-50.756252,708263758128395
-9.46875,15.95625,-50.86875,708263768128395
-9.31875,15.918751,-50.831253,708263778128395
-9.225,15.975,-51.000004,708263788128395
-9.225,16.06875,-51.037502,708263798128395
-9.20625,16.050001,-51.206253,708263808128395
-9.20625,16.087502,-51.43125,708263818128395
-9.3,16.03125,-51.525,708263828128395
-9.150001,15.937501,-51.61875,708263838128395
-9.337501,16.03125,-51.581253,708263848128395
-9.4875,16.21875,-51.487503,708263858128395
-9.375,16.10625,-51.375004,708263868128395
-9.225,15.993751,-51.412502,708263878128395
-9.5625,15.900001,-51.318752,708263888128395
-9.525001,15.712501,-51.037502,708263898128395
-9.8625,15.95625,-50.943752,708263908128395
-10.06875,15.918751,-50.9625,708263918128395
-10.1625,15.675,-50.86875,708263928128395
-10.181251,15.50625,-50.850002,708263938128395
-10.2375,15.450001,-50.943752,708263948128395
-10.1625,14.94375,-50.643753,708263958128395
-10.012501,15.075001,-50.643753,708263968128395
-10.087501,14.868751,-50.775,708263978128395
-9.75,14.625001,-50.906254,708263988128395
-9.900001,14.718751,-50.775,708263998128395
-9.731251,14.83125,-51.018753,708264008128395
-9.618751,14.85,-51.075,708264018128395
-9.4875,15.01875,-51.15,708264028128395
-9.675,15.675,-51.24375,708264038128395
-9.450001,15.58125,-51.05625,708264048128395
-9.39375,15.918751,-51.05625,708264058128395
-9.375,16.181252,-50.98125,708264068128395
-9.1875,16.237501,-51.018753,708264078128395
-9.28125,16.10625,-50.8875,708264088128395
-9.243751,16.125,-51.15,708264098128395
-9.3,15.937501,-51.000004,708264108128395
-9.431251,15.618751,-51.131252,708264118128395
-9.525001,15.618751,-51.225002,708264128128395
-9.525001,15.656251,-50.98125,708264138128395
-9.69375,15.450001,-51.206253,708264148128395
-9.6,15.39375,-51.43125,708264158128395
-9.58125,15.375001,-51.16875,708264168128395
-9.712501,15.225,-50.812504,708264178128395
-9.9375,15.450001,-50.68125,708264188128395
-9.825001,15.562501,-50.756252,708264198128395
-9.918751,15.618751,-50.850002,708264208128395
-9.75,15.69375,-50.8875,708264218128395
-9.6,15.825001,-50.79375,708264228128395
-9.675,15.8625,-50.831253,708264238128395
-9.50625,15.825001,-51.225002,708264248128395
-9.356251,15.731251,-51.131252,708264258128395
-9.01875,15.675,-51.581253,708264268128395
-8.700001,15.731251,-51.525,708264278128395
-8.75625,15.69375,-51.45,708264288128395
-8.925,15.675,-51.750004,708264298128395
-9.01875,15.39375,-51.412502,708264308128395
-8.981251,15.356251,-51.375004,708264318128395
-9.075001,15.50625,-51.05625,708264328128395
-9.09375,15.525001,-51.35625,708264338128395
-9.337501,15.356251,-51.187504,708264348128395
-9.39375,15.225,-51.300003,708264358128395
-9.46875,15.356251,-51.281254,708264368128395
-9.262501,15.13125,-51.05625,708264378128395
-9.168751,15.281251,-51.393753,708264388128395
-9.262501,15.000001,-51.54375,708264398128395
-9.356251,14.812501,-51.73125,708264408128395
-9.4125,14.94375,-51.693752,708264418128395
-9.225,14.887501,-51.6375,708264428128395
-9.46875,15.075001,-51.54375,708264438128395
-9.450001,15.13125,-51.843754,708264448128395
-9.712501,15.262501,-51.91875,708264458128395
-9.806251,15.3,-51.862503,708264468128395
-9.65625,15.656251,-51.506252,708264478128395
-9.3,15.825001,-51.43125,708264488128395
-9.20625,15.731251,-51.656254,708264498128395
-9.39375,15.7875,-51.656254,708264508128395
-9.1125,15.50625,-51.43125,708264518128395
-9.01875,15.225,-51.300003,708264528128395
-8.925,15.13125,-51.393753,708264538128395
-8.887501,15.093751,-51.393753,708264548128395
-9.01875,15.281251,-51.6375,708264558128395
-9.31875,15.3,-51.61875,708264568128395
-9.525001,15.431251,-51.506252,708264578128395
-9.46875,15.543751,-51.6375,708264588128395
-9.8625,15.618751,-51.9,708264598128395
-9.7875,15.843751,-51.73125,708264608128395
-9.806251,15.8625,-51.61875,708264618128395
-9.806251,15.900001,-51.525,708264628128395
-9.731251,15.356251,-51.487503,708264638128395
-9.731251,15.3,-51.35625,708264648128395
-9.65625,15.4125,-51.43125,708264658128395
-9.356251,15.3,-51.300003,708264668128395
-9.13125,15.450001,-51.300003,708264678128395
-9.1875,15.543751,-51.35625,708264688128395
-9.01875,15.431251,-51.525,708264698128395
-9.1125,15.243751,-51.675003,708264708128395
-8.981251,15.4875,-51.581253,708264718128395
-9.13125,15.58125,-51.61875,708264728128395
-9.0,15.337501,-51.43125,708264738128395
